word,count
स्केचपेन,2
शिकायतें,2
बैठेगा,2
कि.मी.&nbsp;,2
"जाओगे,",2
पर्वतमाला,2
हाथी!,2
हाटजहाँ,2
नया-नया,2
सस्ते,2
फ़िल्मकार,2
सितारे,2
गिरना,2
गिलाहरी,2
वितरण,2
हैं।छोटा,2
थूका,2
मैदानी,2
?हाँ,2
दीतेयुम,2
"?"" ",2
नाख़ून,2
न्यूटन,2
"ही,’’",2
'वाह,2
भाटा,2
वकील,2
"""तुम्हारा",2
बेलफल,2
प्लैंक्टन,2
"""जाऊछ?""",2
उछला.,2
सिलसिले,2
"सर,",2
शास्त्र,2
क्षैतिज,2
तेज़।,2
मोड़ेंगे।,2
खेलना।,2
ग्रीष्म,2
बैसाखियाँ,2
"छाया,ईश्वर",2
अधिवेशन,2
शांता,2
है।ऐसा,2
अर्थव्यवस्था,2
कोकूनों,2
ने&nbsp;आगे,2
170,2
हाँ!“,2
चॉकलेटों,2
आँखों&nbsp;के,2
"तानो,",2
१९२८,2
वास्ते,2
"पे,",2
शाखें,2
सोडा,2
सँभालने,2
“टर्र,2
"कीजिये,",2
नसीब,2
पढ़ाती,2
निकलेंगे,2
सकता!,2
साथ.,2
बिगाड़,2
गर्इं।,2
"पूजा,",2
अछू!,2
"बेल्जियम,",2
“पिताजी,2
जनसमर्थन,2
"पोई,",2
तो.,2
"एशिया,",2
पातीं।,2
ख़ुशी-ख़ुशी,2
फिरती,2
"बढ़िया,",2
चरवाहों,2
पिपिहरी,2
"खड़े,",2
पद्मिनी,2
टेलिविज़न,2
"सकती,”",2
लिए&nbsp;तैयार,2
में।’’,2
सिला,2
उत्तर:&nbsp;,2
दबने,2
मूमू                    ओमप्रकाश,2
गए।मैं,2
रेतीली,2
"""लिंडी",2
ग़ज़ब,2
दिया।अरमान,2
सेंटीमीटर,2
समस्याएँ,2
मंगोलिया,2
लबादा,2
"थाप,",2
"हैं,और",2
ज़ायकेदार,2
हैं।मुझे,2
पहचानती,2
पड़ी.,2
एज़्टेक,2
आगे-,2
वजूद,2
है!&nbsp;&nbsp;,2
संपादक,2
निर्देशन,2
”धनी,2
विस्फोटक,2
थोड़ी-सी,2
साथ?,2
बेलों,2
अच्छा&nbsp;,2
और&nbsp;उसे,2
गया&nbsp;,2
पास।उसे,2
"बीजू,",2
निबटने,2
कोयी,2
और&nbsp;वह,2
जिन्होंनेमुझे,2
कार्यशाला,2
&nbsp;साहस,2
​कर,2
दाहिनी,2
नेलसन,2
अम्मा!”,2
"साँप,",2
तुम्हारेएक,2
चीख़,2
सराय,2
अजनबी,2
ग़ुस्सा,2
खेलेंगे-,2
विमानों,2
कलक्षेत्र,2
&nbsp;बिट्टू,2
"घूस,",2
ज़िन्दग़ी,2
चर्र–च,2
लूँगामिट्टी,2
स्कूलबैग,2
गुससे,2
वी.,2
जन्मा,2
मिथ्या,2
अहम,2
शरबत,2
निपटने,2
"डरती,",2
&nbsp;किन्तु,2
धड़ाका!&nbsp;धूम!,2
सूर्योदय,2
हैजो,2
आरोप,2
चप्पे,2
हाँकने,2
सीटियाँ,2
&nbsp;बिटिया,2
गुर्राया,2
भी.,2
नींबू!,2
गुमसुम,2
हरे-हरे,2
अच्छे-अच्छे,2
गुज़रे।,2
पालों,2
"""शाबाश!",2
‘इस,2
क्रीज़,2
"रज़ा,",2
"""छोटी",2
था।“वाह!,2
भट्ठों,2
वर्तनी,2
मैग्नीफाईंग,2
.यानी,2
भी।’’,2
मामी,2
"बनाऊँगा,",2
जोहड़़,2
"हंगरी,",2
सुखविंदर,2
चटक,2
"करूँ?""",2
"वृक्ष,",2
१९४७,2
तत,2
गईं!,2
पर&nbsp;चढ़,2
मात,2
आम-चोरी,2
नजरों,2
भौ.......,2
&nbsp;सुनकर,2
&nbsp;Four,2
चरवाहा,2
फुसफुसाते,2
रुआब,2
बचाता।,2
है?अगर,2
है.ओह,2
बनायेंगे?,2
"“राजू,",2
ब‍cचे,2
कौर,2
विसर्पण,2
व्यावसायिक,2
विलियम्स,2
186,2
साफ-सुथरा,2
खट्टा।,2
किस्मों,2
लिखीं,2
पोशाकें,2
खाए।,2
"हैं।""मुझे",2
था.डौगी,2
गुज़रने,2
हैं&nbsp;जब,2
हड्‌डी,2
रोमाँचक,2
फाँद,2
सीखों,2
सूँघते,2
प्रांत,2
​तो,2
दिया।यह,2
चाहिये.,2
जुड़,2
चीखती,2
फिर?फ़ैज़ान,2
छोड़ा।,2
खीर।,2
ज़ापी,2
"अतीत,",2
बदमाशी,2
जिनमे,2
"जाएँगी,”",2
सफलतापूर्वक,2
मेंजो,2
"बदरी,",2
जाँबाज़,2
शमीम,2
उछली।,2
आड़,2
उड़न,2
स्पीकर,2
"चीता,",2
ढूँढा.,2
।&nbsp;किंतु,2
"पॉज़िटिव,",2
विश्‍वकर्मा,2
​एक,2
आवहन,2
परों,2
|डुगडुग,2
जैसे-,2
स्टॉक,2
अधूरी,2
पीछे&nbsp;दौड़ा,2
(इस,2
था।“मैं,2
जीतता,2
लगता।&nbsp;,2
लड़की।,2
चिढ़ा,2
बजाओ,2
हौवेयहाँ-वहाँ,2
दे.&nbsp;,2
देखा।‘‘आप,2
वर्दियाँ,2
लया​,2
सड़कें,2
"गयी?""",2
महामारी,2
सुकर्ण,2
वरिष्ठ,2
एक-द‍ूसरै,2
"दिल्ली,",2
घबराकर,2
ढूँढ़ा,2
महंगाई,2
काटेंगे,2
बानगी,2
बाप!,2
लगाओ।,2
----,2
"बनाएँ,",2
देखो.,2
&nbsp;बोली,2
सफ़ाया,2
धनिये,2
लहराये।,2
सिंक,2
हाँफ,2
बेवकूफ,2
गुड़ियाबरसों,2
मर्दों,2
अदरक,2
जाते?,2
बुझाता,2
रखेंगे।,2
क्रमिक,2
‘‘मेवे,2
सुनीता!,2
गुड़ियाबोमक्का,2
&nbsp;2.,2
सुनाये,2
कुंज,2
हस्तरेखा,2
मिलेगा?”,2
चाटते,2
जौना,2
मच्छली,2
सीढ़ियाँ,2
रे।,2
थे...,2
करिये।,2
चिंघाड़,2
नहीं-नहीं,2
समाये,2
हैं।&nbsp;अब,2
मांगती,2
बीचहरेक,2
झल।,2
ट्राफी,2
तालीपे,2
चावलों,2
"उठाकर,",2
टॉय,2
बढ़ा.,2
त्रिभुज,2
"“जी,",2
मांगते,2
"""उसने",2
&nbsp;               मगरू,2
लाऊँ,2
"था.""मा,",2
आयनों,2
"इसकी,",2
“साइकिल,2
"क़ाबिल,",2
&nbsp;(३),2
क्यों?&nbsp;वह,2
"नटखट,",2
सकेगा,2
कुरकुरे,2
अवास्तविक,2
कड़क्को,2
हुई।वह,2
तलहटी,2
बना&nbsp;और,2
संतुष्टि,2
चिल्लाया!,2
अंश,2
"रस्सियाँ,",2
समूहीकरण,2
चिन्हों,2
सुनसान।,2
&nbsp;बालकहानी-,2
दिया.रंज,2
पतंगें,2
लेना&nbsp;&nbsp;मेरा,2
"मुझे,",2
लड़कियाँ,2
हड़बड़ा,2
पेशेवर,2
&nbsp;.....,2
“ओए।,2
मुस्कराये,2
वालीगुड़िया,2
मिर्चियों,2
छुपकर,2
बढ़ाया,2
माउंट,2
टाहर,2
23,2
चिकेन,2
बाद।,2
हैं।&nbsp;शिकारी,2
मिमिक,2
थमने,2
"लूँ,",2
मोटा।,2
बॉस्टन,2
मिल-जुल,2
पंखुड़ी,2
बीती,2
....!,2
रेपर,2
बाढ़़,2
&nbsp;चूहे,2
जन्म-पत्रियों,2
"फलियाँ,",2
बीते,2
हालैंड,2
कहाँ-कहाँ,2
करना।”,2
छिपाने,2
घुमते,2
जाये!”,2
टोकता,2
नूरी,2
खरीदे,2
सजावट,2
मांगकर,2
"मक्खन,",2
‘सर्च,2
पातीं,2
कर्मठता,2
धमाचौकड़ी,2
मेंऔर,2
जमाती,2
हैमुझ,2
६००,2
कढ़े,2
“गाय,2
प्रांतीय,2
पीज़ा,2
यो-यो,2
जान-पहचान,2
५०००,2
"""इमली,",2
थक्का,2
था.सारे,2
थमाया,2
कमजोर,2
मसखरी,2
कांकण,2
खुशबुओं,2
जाएं?”,2
कीकोशिश,2
रिता,2
कहा।”,2
?ये,2
देना.'',2
झिलमिल!वह,2
भगोना,2
है।कासनी,2
खचाखच,2
दियों,2
"तेलुगू,",2
पड़ा&nbsp;,2
बनाया!,2
शेरनी,2
उपकार,2
की&nbsp;एक,2
संकलन,2
"बोला,''",2
टेलीफोन,2
दशकों,2
चमका,2
"कंप्यूटर,",2
खम्बे,2
"कान,",2
धंटा,2
“ओह!”,2
मेसेज,2
सड़ी,2
मेहसूस,2
समझें।,2
"""मुर्गी",2
"जामुन,",2
तेंदुआं,2
बीता।,2
हेल्लो,2
फेंकीं,2
कमज़ोरी,2
क्‍या?,2
कब?...,2
वृत्तों,2
सिकोड़कर,2
कीचड़,2
है.''&nbsp;,2
थीं?,2
थीं-,2
चलीं।,2
अक़्सर,2
ऊर्ध्व,2
"हे-हे,",2
तैरेंगे,2
वुल्फ़,2
पैरो,2
पकाती,2
भिजवा,2
शब्बीर।,2
व्हाइटटिप,2
"कुंभकर्ण,",2
"पाता!""",2
एडिसन,2
"मणिकंठन?""",2
संगीत।,2
खलल,2
"थे,""",2
जीनू!”,2
"चींटियाँ,",2
दूसरा।एक,2
बिताया।मैं,2
घबराया।,2
रहा।”,2
जाता|,2
"“गंग,",2
​गिनती,2
लगे-,2
बाज़,2
गंदगीमापी…,2
अंगरखों,2
चला&nbsp;,2
फ़ौज,2
"""मै",2
स्पेससूट,2
कराता,2
घटा,2
लगाना।,2
नागरिकों,2
&nbsp;छह,2
(चार,2
फस,2
पुकारना,2
तैयार!,2
अलसिंगा,2
सिकोड़कर,2
बाघ।,2
साब,2
कहा:,2
मुई,2
मेंड़,2
"ईलायची,",2
"है,क्योंकि",2
3...,2
"आयेंगे"",",2
खेलें?”,2
जलावनी,2
बाल।,2
हिमालयन,2
जूते-चप्पल,2
लगा।&nbsp;&nbsp;पाखी,2
कहा?,2
पॉलिप्स,2
किरिइइइइक,2
१&nbsp;,2
पॉलिटेक्निक,2
थे।जब,2
लड़को,2
"बाँधा,",2
&nbsp;2),2
"खिलौने,",2
चिर,2
&nbsp;3)एक,2
सुझाते,2
ढूँढें।,2
बिन्दी,2
उत्पन्न,2
गिलौरी,2
सरका,2
मज़दूरी,2
ज़रिए,2
निष्ठुर,2
संकेतों,2
बकरी!,2
पशु-पक्षी,2
बहन&nbsp;का,2
पन्द्रह,2
तिकोन,2
ट्रॉफ़ी,2
"हूँ!""",2
छुक्,2
"अखबार,",2
केलें,2
“कमरे,2
बढ़ाकर,2
भाषाएं,2
आलस,2
“हमने,2
सामानों,2
मम्मीपापा,2
सुझाती,2
डालिये।,2
मष्तिष्क,2
‘‘आपने,2
हंसती,2
सिखाओगे,2
हु।&nbsp;,2
चिरियो,2
"लेटा,",2
"वह,",2
मनोज,2
टेल्ड,2
आरोही,2
आदान-प्रदान,2
एच,2
नीचे!,2
"“मीरा,",2
१/१०,2
"""नहीं!""",2
कारीगर,2
बॉम्बे,2
"बेहाल,",2
राधा.,2
  प्रियल,2
पुट्टी!,2
गंध।,2
खुशी&nbsp;,2
जूड़े,2
|यह,2
बीजिंग,2
खरीदोगी?”,2
मचलते,2
चित,2
फलफूल,2
ड्रैगनों,2
है।इसके,2
चैनलों,2
"चाहिएँ,”",2
फाहे,2
"चिढ़ाया,",2
लालिमा,2
ममिया,2
निराला,2
&nbsp;ना,2
झिलमिलाते,2
"""उस",2
"चमकती,",2
"""सुधीर",2
सन्देशा,2
उपलों,2
था.आज,2
कॉकपिट,2
बचाकर,2
ज़माना,2
चढ़तेदेखा,2
भउ।,2
",गीता",2
"कहानी,",2
दिये.,2
था।और,2
"शुक्र,",2
प्रारंभ,2
"मैं,मेरा",2
बंटे,2
तूरियानंद,2
मक्का,2
बंधन,2
छोटा-,2
कठिनाइयों,2
"“दादाजी,",2
थपथपाने,2
केन्द्र,2
तरोताज़ा,2
"?""सुधीर",2
सोलार,2
&nbsp;        &nbsp;,2
"चाहिये,""",2
